w:\modules\database\MariaDB-10.4\bin\mysqld.exe, Version: 10.4.19-MariaDB-log (mariadb.org binary distribution). started with:
TCP Port: 3306, Named Pipe: (null)
Time		    Id Command	Argument
		     9 Query	SELECT `castle_id`, `guild_id`, `economy`, `defense`, `triggerE`, `triggerD`, `nextTime`, `payTime`, `createTime`, `visibleC`, `visibleG0`, `visibleG1`, `visibleG2`, `visibleG3`, `visibleG4`, `visibleG5`, `visibleG6`, `visibleG7` FROM `guild_castle` WHERE `castle_id`='27'
		     9 Query	SELECT `castle_id`, `guild_id`, `economy`, `defense`, `triggerE`, `triggerD`, `nextTime`, `payTime`, `createTime`, `visibleC`, `visibleG0`, `visibleG1`, `visibleG2`, `visibleG3`, `visibleG4`, `visibleG5`, `visibleG6`, `visibleG7` FROM `guild_castle` WHERE `castle_id`='28'
		     9 Query	SELECT `castle_id`, `guild_id`, `economy`, `defense`, `triggerE`, `triggerD`, `nextTime`, `payTime`, `createTime`, `visibleC`, `visibleG0`, `visibleG1`, `visibleG2`, `visibleG3`, `visibleG4`, `visibleG5`, `visibleG6`, `visibleG7` FROM `guild_castle` WHERE `castle_id`='29'
		     9 Query	SELECT `castle_id`, `guild_id`, `economy`, `defense`, `triggerE`, `triggerD`, `nextTime`, `payTime`, `createTime`, `visibleC`, `visibleG0`, `visibleG1`, `visibleG2`, `visibleG3`, `visibleG4`, `visibleG5`, `visibleG6`, `visibleG7` FROM `guild_castle` WHERE `castle_id`='30'
		     9 Query	SELECT `castle_id`, `guild_id`, `economy`, `defense`, `triggerE`, `triggerD`, `nextTime`, `payTime`, `createTime`, `visibleC`, `visibleG0`, `visibleG1`, `visibleG2`, `visibleG3`, `visibleG4`, `visibleG5`, `visibleG6`, `visibleG7` FROM `guild_castle` WHERE `castle_id`='31'
		     9 Query	SELECT `castle_id`, `guild_id`, `economy`, `defense`, `triggerE`, `triggerD`, `nextTime`, `payTime`, `createTime`, `visibleC`, `visibleG0`, `visibleG1`, `visibleG2`, `visibleG3`, `visibleG4`, `visibleG5`, `visibleG6`, `visibleG7` FROM `guild_castle` WHERE `castle_id`='32'
		     9 Query	SELECT `castle_id`, `guild_id`, `economy`, `defense`, `triggerE`, `triggerD`, `nextTime`, `payTime`, `createTime`, `visibleC`, `visibleG0`, `visibleG1`, `visibleG2`, `visibleG3`, `visibleG4`, `visibleG5`, `visibleG6`, `visibleG7` FROM `guild_castle` WHERE `castle_id`='33'
		     9 Query	SELECT `castle_id`, `guild_id`, `economy`, `defense`, `triggerE`, `triggerD`, `nextTime`, `payTime`, `createTime`, `visibleC`, `visibleG0`, `visibleG1`, `visibleG2`, `visibleG3`, `visibleG4`, `visibleG5`, `visibleG6`, `visibleG7` FROM `guild_castle` WHERE `castle_id`='34'
		     9 Query	SELECT `castle_id`, `guild_id`, `economy`, `defense`, `triggerE`, `triggerD`, `nextTime`, `payTime`, `createTime`, `visibleC`, `visibleG0`, `visibleG1`, `visibleG2`, `visibleG3`, `visibleG4`, `visibleG5`, `visibleG6`, `visibleG7` FROM `guild_castle` WHERE `castle_id`='35'
		     9 Query	SELECT `castle_id`, `guild_id`, `economy`, `defense`, `triggerE`, `triggerD`, `nextTime`, `payTime`, `createTime`, `visibleC`, `visibleG0`, `visibleG1`, `visibleG2`, `visibleG3`, `visibleG4`, `visibleG5`, `visibleG6`, `visibleG7` FROM `guild_castle` WHERE `castle_id`='36'
		     9 Query	SELECT `castle_id`, `guild_id`, `economy`, `defense`, `triggerE`, `triggerD`, `nextTime`, `payTime`, `createTime`, `visibleC`, `visibleG0`, `visibleG1`, `visibleG2`, `visibleG3`, `visibleG4`, `visibleG5`, `visibleG6`, `visibleG7` FROM `guild_castle` WHERE `castle_id`='37'
		     9 Query	SELECT `castle_id`, `guild_id`, `economy`, `defense`, `triggerE`, `triggerD`, `nextTime`, `payTime`, `createTime`, `visibleC`, `visibleG0`, `visibleG1`, `visibleG2`, `visibleG3`, `visibleG4`, `visibleG5`, `visibleG6`, `visibleG7` FROM `guild_castle` WHERE `castle_id`='38'
		     9 Query	SELECT `castle_id`, `guild_id`, `economy`, `defense`, `triggerE`, `triggerD`, `nextTime`, `payTime`, `createTime`, `visibleC`, `visibleG0`, `visibleG1`, `visibleG2`, `visibleG3`, `visibleG4`, `visibleG5`, `visibleG6`, `visibleG7` FROM `guild_castle` WHERE `castle_id`='39'
		     9 Query	SELECT `castle_id`, `guild_id`, `economy`, `defense`, `triggerE`, `triggerD`, `nextTime`, `payTime`, `createTime`, `visibleC`, `visibleG0`, `visibleG1`, `visibleG2`, `visibleG3`, `visibleG4`, `visibleG5`, `visibleG6`, `visibleG7` FROM `guild_castle` WHERE `castle_id`='40'
		     9 Query	SELECT `castle_id`, `guild_id`, `economy`, `defense`, `triggerE`, `triggerD`, `nextTime`, `payTime`, `createTime`, `visibleC`, `visibleG0`, `visibleG1`, `visibleG2`, `visibleG3`, `visibleG4`, `visibleG5`, `visibleG6`, `visibleG7` FROM `guild_castle` WHERE `castle_id`='41'
		     9 Query	SELECT `castle_id`, `guild_id`, `economy`, `defense`, `triggerE`, `triggerD`, `nextTime`, `payTime`, `createTime`, `visibleC`, `visibleG0`, `visibleG1`, `visibleG2`, `visibleG3`, `visibleG4`, `visibleG5`, `visibleG6`, `visibleG7` FROM `guild_castle` WHERE `castle_id`='42'
		     9 Query	SELECT `castle_id`, `guild_id`, `economy`, `defense`, `triggerE`, `triggerD`, `nextTime`, `payTime`, `createTime`, `visibleC`, `visibleG0`, `visibleG1`, `visibleG2`, `visibleG3`, `visibleG4`, `visibleG5`, `visibleG6`, `visibleG7` FROM `guild_castle` WHERE `castle_id`='43'
		    11 Query	SELECT `id`, `account_id`, `char_id`, `sex`, `title`, `limit`, `body_direction`, `head_direction`, `sit` FROM `buyingstores` WHERE `autotrade` = 1 AND `limit` > 0 AND (SELECT COUNT(`buyingstore_id`) FROM `buyingstore_items` WHERE `buyingstore_id` = `id`) > 0 ORDER BY `id`
		    11 Query	DELETE FROM `buyingstores`
		    11 Query	DELETE FROM `buyingstore_items`
		    11 Query	SELECT `id`, `account_id`, `char_id`, `sex`, `title`, `body_direction`, `head_direction`, `sit` FROM `vendings` WHERE `autotrade` = 1 AND (SELECT COUNT(`vending_id`) FROM `vending_items` WHERE `vending_id` = `id`) > 0 ORDER BY `id`
		    11 Query	DELETE FROM `vendings`
		    11 Query	DELETE FROM `vending_items`
240718  8:14:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  8:15:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  8:16:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  8:17:33	    10 Query	SELECT `account_id` FROM `login` WHERE `userid`=  'croc'
		    10 Query	SELECT `account_id`,`userid`,`user_pass`,`sex`,`email`,`group_id`,`state`,`unban_time`,`expiration_time`,`logincount`,`lastlogin`,`last_ip`,`birthdate`,`character_slots`,`pincode`, `pincode_change` FROM `login` WHERE `account_id` = 2000003
		    10 Query	START TRANSACTION
		    10 Prepare	UPDATE `login` SET `userid`=?,`user_pass`=?,`sex`=?,`email`=?,`group_id`=?,`state`=?,`unban_time`=?,`expiration_time`=?,`logincount`=?,`lastlogin`=?,`last_ip`=?,`birthdate`=?,`character_slots`=?,`pincode`=?, `pincode_change`=? WHERE `account_id` = '2000003'
		    10 Execute	UPDATE `login` SET `userid`='croc',`user_pass`='297800Jlove*',`sex`='M',`email`='a@a.com',`group_id`=99,`state`=0,`unban_time`=0,`expiration_time`=0,`logincount`=15,`lastlogin`='2024-07-18 08:17:33',`last_ip`='127.0.0.1',`birthdate`=NULL,`character_slots`=30,`pincode`='', `pincode_change`=0 WHERE `account_id` = '2000003'
		    10 Query	SELECT SHA2( 'test', 256 )
		    10 Query	UPDATE `login` SET `web_auth_token` = LEFT( SHA2( CONCAT( UUID(), RAND() ), 256 ), 16 ), `web_auth_token_enabled` = '1' WHERE `account_id` = '2000003'
		    10 Query	SELECT `web_auth_token` from `login` WHERE `account_id` = '2000003'
		    10 Query	COMMIT
		    10 Close stmt	
		     8 Query	INSERT INTO `loginlog`(`time`,`ip`,`user`,`rcode`,`log`) VALUES (NOW(), '127.0.0.1', 'croc', '100', 'login ok')
		    10 Query	UPDATE `login` SET `web_auth_token_enabled` = '1' WHERE `account_id` = '2000003'
240718  8:17:34	    10 Query	SELECT `account_id`,`userid`,`user_pass`,`sex`,`email`,`group_id`,`state`,`unban_time`,`expiration_time`,`logincount`,`lastlogin`,`last_ip`,`birthdate`,`character_slots`,`pincode`, `pincode_change` FROM `login` WHERE `account_id` = 2000003
		    10 Query	UPDATE `login` SET `web_auth_token_enabled` = '1' WHERE `account_id` = '2000003'
		     9 Prepare	SELECT `char_id`,`char_num`,`name`,`class`,`base_level`,`job_level`,`base_exp`,`job_exp`,`zeny`,`str`,`agi`,`vit`,`int`,`dex`,`luk`,`max_hp`,`hp`,`max_sp`,`sp`,`status_point`,`skill_point`,`option`,`karma`,`manner`,`hair`,`hair_color`,`clothes_color`,`body`,`weapon`,`shield`,`head_top`,`head_mid`,`head_bottom`,`last_map`,`rename`,`delete_date`,`robe`,`moves`,`unban_time`,`font`,`uniqueitem_counter`,`sex`,`hotkey_rowshift`,`title_id`,`show_equip`,`hotkey_rowshift2` FROM `char` WHERE `account_id`='2000003' AND `char_num` < '30'
		     9 Execute	SELECT `char_id`,`char_num`,`name`,`class`,`base_level`,`job_level`,`base_exp`,`job_exp`,`zeny`,`str`,`agi`,`vit`,`int`,`dex`,`luk`,`max_hp`,`hp`,`max_sp`,`sp`,`status_point`,`skill_point`,`option`,`karma`,`manner`,`hair`,`hair_color`,`clothes_color`,`body`,`weapon`,`shield`,`head_top`,`head_mid`,`head_bottom`,`last_map`,`rename`,`delete_date`,`robe`,`moves`,`unban_time`,`font`,`uniqueitem_counter`,`sex`,`hotkey_rowshift`,`title_id`,`show_equip`,`hotkey_rowshift2` FROM `char` WHERE `account_id`='2000003' AND `char_num` < '30'
		     9 Close stmt	
		     9 Prepare	SELECT `char_id`,`char_num`,`name`,`class`,`base_level`,`job_level`,`base_exp`,`job_exp`,`zeny`,`str`,`agi`,`vit`,`int`,`dex`,`luk`,`max_hp`,`hp`,`max_sp`,`sp`,`status_point`,`skill_point`,`option`,`karma`,`manner`,`hair`,`hair_color`,`clothes_color`,`body`,`weapon`,`shield`,`head_top`,`head_mid`,`head_bottom`,`last_map`,`rename`,`delete_date`,`robe`,`moves`,`unban_time`,`font`,`uniqueitem_counter`,`sex`,`hotkey_rowshift`,`title_id`,`show_equip`,`hotkey_rowshift2` FROM `char` WHERE `account_id`='2000003' AND `char_num` < '30'
		     9 Close stmt	
		     9 Prepare	SELECT `char_id`,`char_num`,`name`,`class`,`base_level`,`job_level`,`base_exp`,`job_exp`,`zeny`,`str`,`agi`,`vit`,`int`,`dex`,`luk`,`max_hp`,`hp`,`max_sp`,`sp`,`status_point`,`skill_point`,`option`,`karma`,`manner`,`hair`,`hair_color`,`clothes_color`,`body`,`weapon`,`shield`,`head_top`,`head_mid`,`head_bottom`,`last_map`,`rename`,`delete_date`,`robe`,`moves`,`unban_time`,`font`,`uniqueitem_counter`,`sex`,`hotkey_rowshift`,`title_id`,`show_equip`,`hotkey_rowshift2` FROM `char` WHERE `account_id`='2000003' AND `char_num` < '30'
		     9 Close stmt	
		     9 Prepare	SELECT `char_id`,`char_num`,`name`,`class`,`base_level`,`job_level`,`base_exp`,`job_exp`,`zeny`,`str`,`agi`,`vit`,`int`,`dex`,`luk`,`max_hp`,`hp`,`max_sp`,`sp`,`status_point`,`skill_point`,`option`,`karma`,`manner`,`hair`,`hair_color`,`clothes_color`,`body`,`weapon`,`shield`,`head_top`,`head_mid`,`head_bottom`,`last_map`,`rename`,`delete_date`,`robe`,`moves`,`unban_time`,`font`,`uniqueitem_counter`,`sex`,`hotkey_rowshift`,`title_id`,`show_equip`,`hotkey_rowshift2` FROM `char` WHERE `account_id`='2000003' AND `char_num` < '30'
		     9 Close stmt	
		     9 Prepare	SELECT `char_id`,`char_num`,`name`,`class`,`base_level`,`job_level`,`base_exp`,`job_exp`,`zeny`,`str`,`agi`,`vit`,`int`,`dex`,`luk`,`max_hp`,`hp`,`max_sp`,`sp`,`status_point`,`skill_point`,`option`,`karma`,`manner`,`hair`,`hair_color`,`clothes_color`,`body`,`weapon`,`shield`,`head_top`,`head_mid`,`head_bottom`,`last_map`,`rename`,`delete_date`,`robe`,`moves`,`unban_time`,`font`,`uniqueitem_counter`,`sex`,`hotkey_rowshift`,`title_id`,`show_equip`,`hotkey_rowshift2` FROM `char` WHERE `account_id`='2000003' AND `char_num` < '30'
		     9 Close stmt	
		     9 Prepare	SELECT `char_id`,`char_num`,`name`,`class`,`base_level`,`job_level`,`base_exp`,`job_exp`,`zeny`,`str`,`agi`,`vit`,`int`,`dex`,`luk`,`max_hp`,`hp`,`max_sp`,`sp`,`status_point`,`skill_point`,`option`,`karma`,`manner`,`hair`,`hair_color`,`clothes_color`,`body`,`weapon`,`shield`,`head_top`,`head_mid`,`head_bottom`,`last_map`,`rename`,`delete_date`,`robe`,`moves`,`unban_time`,`font`,`uniqueitem_counter`,`sex`,`hotkey_rowshift`,`title_id`,`show_equip`,`hotkey_rowshift2` FROM `char` WHERE `account_id`='2000003' AND `char_num` < '30'
		     9 Close stmt	
		     9 Prepare	SELECT `char_id`,`char_num`,`name`,`class`,`base_level`,`job_level`,`base_exp`,`job_exp`,`zeny`,`str`,`agi`,`vit`,`int`,`dex`,`luk`,`max_hp`,`hp`,`max_sp`,`sp`,`status_point`,`skill_point`,`option`,`karma`,`manner`,`hair`,`hair_color`,`clothes_color`,`body`,`weapon`,`shield`,`head_top`,`head_mid`,`head_bottom`,`last_map`,`rename`,`delete_date`,`robe`,`moves`,`unban_time`,`font`,`uniqueitem_counter`,`sex`,`hotkey_rowshift`,`title_id`,`show_equip`,`hotkey_rowshift2` FROM `char` WHERE `account_id`='2000003' AND `char_num` < '30'
		     9 Close stmt	
		     9 Prepare	SELECT `char_id`,`char_num`,`name`,`class`,`base_level`,`job_level`,`base_exp`,`job_exp`,`zeny`,`str`,`agi`,`vit`,`int`,`dex`,`luk`,`max_hp`,`hp`,`max_sp`,`sp`,`status_point`,`skill_point`,`option`,`karma`,`manner`,`hair`,`hair_color`,`clothes_color`,`body`,`weapon`,`shield`,`head_top`,`head_mid`,`head_bottom`,`last_map`,`rename`,`delete_date`,`robe`,`moves`,`unban_time`,`font`,`uniqueitem_counter`,`sex`,`hotkey_rowshift`,`title_id`,`show_equip`,`hotkey_rowshift2` FROM `char` WHERE `account_id`='2000003' AND `char_num` < '30'
		     9 Close stmt	
		     9 Prepare	SELECT `char_id`,`char_num`,`name`,`class`,`base_level`,`job_level`,`base_exp`,`job_exp`,`zeny`,`str`,`agi`,`vit`,`int`,`dex`,`luk`,`max_hp`,`hp`,`max_sp`,`sp`,`status_point`,`skill_point`,`option`,`karma`,`manner`,`hair`,`hair_color`,`clothes_color`,`body`,`weapon`,`shield`,`head_top`,`head_mid`,`head_bottom`,`last_map`,`rename`,`delete_date`,`robe`,`moves`,`unban_time`,`font`,`uniqueitem_counter`,`sex`,`hotkey_rowshift`,`title_id`,`show_equip`,`hotkey_rowshift2` FROM `char` WHERE `account_id`='2000003' AND `char_num` < '30'
		     9 Close stmt	
		     9 Prepare	SELECT `char_id`,`char_num`,`name`,`class`,`base_level`,`job_level`,`base_exp`,`job_exp`,`zeny`,`str`,`agi`,`vit`,`int`,`dex`,`luk`,`max_hp`,`hp`,`max_sp`,`sp`,`status_point`,`skill_point`,`option`,`karma`,`manner`,`hair`,`hair_color`,`clothes_color`,`body`,`weapon`,`shield`,`head_top`,`head_mid`,`head_bottom`,`last_map`,`rename`,`delete_date`,`robe`,`moves`,`unban_time`,`font`,`uniqueitem_counter`,`sex`,`hotkey_rowshift`,`title_id`,`show_equip`,`hotkey_rowshift2` FROM `char` WHERE `account_id`='2000003' AND `char_num` < '30'
		     9 Close stmt	
		     9 Prepare	SELECT `char_id`,`char_num`,`name`,`class`,`base_level`,`job_level`,`base_exp`,`job_exp`,`zeny`,`str`,`agi`,`vit`,`int`,`dex`,`luk`,`max_hp`,`hp`,`max_sp`,`sp`,`status_point`,`skill_point`,`option`,`karma`,`manner`,`hair`,`hair_color`,`clothes_color`,`body`,`weapon`,`shield`,`head_top`,`head_mid`,`head_bottom`,`last_map`,`rename`,`delete_date`,`robe`,`moves`,`unban_time`,`font`,`uniqueitem_counter`,`sex`,`hotkey_rowshift`,`title_id`,`show_equip`,`hotkey_rowshift2` FROM `char` WHERE `account_id`='2000003' AND `char_num` < '30'
		     9 Close stmt	
240718  8:17:36	     9 Query	SELECT `char_id` FROM `char` WHERE `account_id`='2000003' AND `char_num`='2' AND `delete_date` = 0
		     9 Query	UPDATE `char` SET `online`='1', `last_login`=NOW() WHERE `char_id`='4' LIMIT 1
		     9 Query	SELECT guild_id FROM `char` WHERE char_id='4'
		     9 Prepare	SELECT `char_id`,`account_id`,`char_num`,`name`,`class`,`base_level`,`job_level`,`base_exp`,`job_exp`,`zeny`,`str`,`agi`,`vit`,`int`,`dex`,`luk`,`max_hp`,`hp`,`max_sp`,`sp`,`status_point`,`skill_point`,`option`,`karma`,`manner`,`party_id`,`guild_id`,`pet_id`,`homun_id`,`elemental_id`,`hair`,`hair_color`,`clothes_color`,`body`,`weapon`,`shield`,`head_top`,`head_mid`,`head_bottom`,`last_map`,`last_x`,`last_y`,`save_map`,`save_x`,`save_y`,`partner_id`,`father`,`mother`,`child`,`fame`,`rename`,`delete_date`,`robe`, `moves`,`unban_time`,`font`,`uniqueitem_counter`,`sex`,`hotkey_rowshift`,`clan_id`,`title_id`,`show_equip`,`hotkey_rowshift2` FROM `char` WHERE `char_id`=? LIMIT 1
		     9 Execute	SELECT `char_id`,`account_id`,`char_num`,`name`,`class`,`base_level`,`job_level`,`base_exp`,`job_exp`,`zeny`,`str`,`agi`,`vit`,`int`,`dex`,`luk`,`max_hp`,`hp`,`max_sp`,`sp`,`status_point`,`skill_point`,`option`,`karma`,`manner`,`party_id`,`guild_id`,`pet_id`,`homun_id`,`elemental_id`,`hair`,`hair_color`,`clothes_color`,`body`,`weapon`,`shield`,`head_top`,`head_mid`,`head_bottom`,`last_map`,`last_x`,`last_y`,`save_map`,`save_x`,`save_y`,`partner_id`,`father`,`mother`,`child`,`fame`,`rename`,`delete_date`,`robe`, `moves`,`unban_time`,`font`,`uniqueitem_counter`,`sex`,`hotkey_rowshift`,`clan_id`,`title_id`,`show_equip`,`hotkey_rowshift2` FROM `char` WHERE `char_id`=4 LIMIT 1
		     9 Close stmt	
		     9 Prepare	SELECT `map`,`x`,`y` FROM `memo` WHERE `char_id`=? ORDER by `memo_id` LIMIT 3
		     9 Execute	SELECT `map`,`x`,`y` FROM `memo` WHERE `char_id`=4 ORDER by `memo_id` LIMIT 3
		     9 Close stmt	
		     9 Prepare	SELECT `id`, `lv`,`flag` FROM `skill` WHERE `char_id`=? LIMIT 1250
		     9 Execute	SELECT `id`, `lv`,`flag` FROM `skill` WHERE `char_id`=4 LIMIT 1250
		     9 Close stmt	
		     9 Prepare	SELECT c.`account_id`, c.`char_id`, c.`name` FROM `char` c LEFT JOIN `friends` f ON f.`friend_id` = c.`char_id` WHERE f.`char_id`=? LIMIT 40
		     9 Execute	SELECT c.`account_id`, c.`char_id`, c.`name` FROM `char` c LEFT JOIN `friends` f ON f.`friend_id` = c.`char_id` WHERE f.`char_id`=4 LIMIT 40
		     9 Close stmt	
		     9 Prepare	SELECT `hotkey`, `type`, `itemskill_id`, `skill_lvl` FROM `hotkey` WHERE `char_id`=?
		     9 Execute	SELECT `hotkey`, `type`, `itemskill_id`, `skill_lvl` FROM `hotkey` WHERE `char_id`=4
		     9 Query	SELECT `merc_id`, `arch_calls`, `arch_faith`, `spear_calls`, `spear_faith`, `sword_calls`, `sword_faith` FROM `mercenary_owner` WHERE `char_id` = '4'
		     9 Close stmt	
		     9 Query	INSERT INTO `charlog`(`time`, `account_id`,`char_num`,`name`) VALUES (NOW(), '2000003', '2', 'Croc GK')
		    10 Query	UPDATE `login` SET `web_auth_token_enabled` = '1' WHERE `account_id` = '2000003'
		     9 Query	UPDATE `char` SET `online`='1', `last_login`=NOW() WHERE `char_id`='4' LIMIT 1
		    10 Query	UPDATE `login` SET `web_auth_token_enabled` = '1' WHERE `account_id` = '2000003'
		     9 Query	SELECT `key`, `index`, `value` FROM `char_reg_str` WHERE `char_id`='4'
		     9 Query	SELECT `key`, `index`, `value` FROM `char_reg_num` WHERE `char_id`='4'
		     9 Query	SELECT `key`, `index`, `value` FROM `acc_reg_str` WHERE `account_id`='2000003'
		     9 Query	SELECT `key`, `index`, `value` FROM `acc_reg_num` WHERE `account_id`='2000003'
		    10 Query	SELECT `key`, `index`, `value` FROM `global_acc_reg_str` WHERE `account_id`='2000003'
		    10 Query	SELECT `key`, `index`, `value` FROM `global_acc_reg_num` WHERE `account_id`='2000003'
		     9 Prepare	SELECT `id`,`nameid`,`amount`,`equip`,`identify`,`refine`,`attribute`,`expire_time`,`bound`,`unique_id`,`enchantgrade`,`card0`,`card1`,`card2`,`card3`, `option_id0`, `option_val0`, `option_parm0`, `option_id1`, `option_val1`, `option_parm1`, `option_id2`, `option_val2`, `option_parm2`, `option_id3`, `option_val3`, `option_parm3`, `option_id4`, `option_val4`, `option_parm4` FROM `storage` WHERE `account_id`=? ORDER BY `nameid`
